0.51, 0.05, -0.01, 81.86, 28.56, 105.74
0.44, -0.06, -0.11, 100.43, 32.38, 74.23
0.52, 0.0, -0.26, 144.31, 34.06, 42.66
0.57, 0.15, -0.32, 152.68, 63.15, 45.98
0.55, 0.17, -0.32, 127.45, 90.52, 65.39
0.5, -0.03, -0.29, 100.75, 113.41, 65.77
0.59, -0.09, -0.3, 130.49, 126.98, 63.85
0.73, -0.04, -0.25, 143.65, 155.04, 80.89
0.62, -0.09, -0.09, 119.95, 183.19, 97.64
0.57, -0.15, 0.15, 109.02, 167.84, 85.96
0.67, -0.21, 0.34, 74.0, 151.86, 57.14
0.78, -0.39, 0.39, 50.96, 129.32, 30.49
0.72, -0.5, 0.39, 91.77, 127.69, -6.2
0.72, -0.36, 0.41, 158.71, 114.09, -55.35
0.84, 0.03, 0.47, 162.66, 119.94, -86.84
0.92, 0.14, 0.56, 80.88, 132.74, -103.53
0.78, 0.1, 0.65, 46.27, 135.26, -109.7
0.76, 0.04, 0.75, 31.34, 127.92, -101.14
0.85, 0.23, 0.77, 8.96, 113.59, -89.33
0.86, 0.13, 0.78, -52.86, 108.77, -82.73
0.92, 0.02, 0.81, -78.49, 106.67, -89.73
0.87, 0.01, 0.85, -84.75, 119.29, -111.28
0.75, 0.05, 0.98, -77.44, 110.24, -127.55
0.75, 0.15, 1.01, -102.95, 67.6, -133.05
0.91, 0.19, 0.99, -118.87, 67.25, -150.44
0.75, 0.13, 1.22, -86.35, 89.21, -169.68
0.53, 0.4, 1.47, -40.95, 38.61, -179.7
0.7, 0.56, 1.38, -68.83, -46.46, -176.37
0.81, 0.51, 1.16, -89.86, -83.05, -168.57
0.97, 0.65, 1.03, -115.31, -92.04, -150.07
1.08, 0.61, 1.04, -143.45, -79.29, -138.95
1.02, 0.6, 1.13, -125.48, -72.46, -141.4
0.99, 0.69, 1.2, -123.02, -93.9, -142.49
0.92, 0.69, 1.14, -124.0, -110.79, -153.5
0.94, 0.82, 1.12, -90.11, -121.32, -180.57
0.8, 1.03, 1.16, -59.17, -135.19, -182.32
0.77, 1.19, 1.06, -45.38, -157.56, -160.01
0.78, 1.21, 0.93, -32.45, -165.06, -133.5
0.81, 1.24, 0.87, -16.77, -152.05, -116.51
0.69, 1.24, 0.83, 7.76, -149.42, -106.47
0.59, 1.28, 0.74, 29.95, -160.29, -88.59
0.62, 1.3, 0.63, 46.5, -151.05, -61.94
0.58, 1.25, 0.6, 45.14, -130.74, -43.7
0.52, 1.16, 0.61, 58.03, -109.55, -49.42
0.51, 1.07, 0.51, 79.73, -95.64, -66.15
0.39, 1.04, 0.47, 117.99, -60.18, -70.72
0.39, 0.97, 0.4, 131.46, -49.5, -52.27
0.28, 1.01, 0.36, 161.09, -44.4, -30.85
0.36, 1.0, 0.27, 154.12, -54.86, 13.02
0.44, 0.86, 0.18, 139.56, -58.15, 36.02
0.43, 0.75, 0.02, 144.7, -44.78, 42.73
0.46, 0.71, -0.07, 144.3, -5.62, 46.97
0.46, 0.68, -0.04, 131.47, 17.05, 60.06
0.39, 0.6, -0.02, 134.34, 33.93, 59.66
0.38, 0.56, -0.05, 143.41, 45.79, 43.11
0.37, 0.62, -0.12, 152.75, 61.13, 38.86
0.4, 0.66, -0.07, 110.51, 69.11, 77.03
