0.58, 1.55, 0.81, -54.02, 249.99, 29.26
0.66, 1.8, 1.19, 48.21, 249.99, 48.72
0.7, 1.9, 1.36, 29.59, 246.9, 99.01
0.76, 1.58, 1.33, 55.7, 217.48, 130.99
0.63, 1.46, 1.3, 92.9, 200.02, 134.1
0.55, 1.41, 1.2, 116.06, 180.59, 141.74
0.67, 1.37, 1.13, 119.33, 167.37, 164.54
0.7, 1.27, 1.29, 112.43, 169.66, 206.65
0.79, 1.11, 1.5, 96.63, 149.57, 249.49
0.8, 0.89, 1.77, 88.34, 107.35, 249.99
0.91, 0.49, 1.89, 43.86, 30.86, 249.99
1.04, 0.21, 1.81, 64.27, -25.01, 249.99
1.08, 0.11, 1.69, 56.37, -63.49, 241.46
0.99, 0.09, 1.57, 43.14, -92.48, 216.76
0.93, 0.08, 1.47, 18.74, -116.77, 197.88
0.88, 0.03, 1.36, -8.45, -140.35, 178.37
0.78, -0.07, 1.17, -13.24, -156.14, 146.31
0.75, -0.05, 0.91, 13.69, -166.05, 104.69
0.79, 0.23, 0.8, 17.88, -155.66, 88.49
0.71, 0.37, 0.77, -30.71, -148.38, 102.01
0.61, 0.22, 0.69, -78.55, -156.2, 116.13
0.59, -0.02, 0.58, -72.23, -169.9, 103.97
0.64, -0.01, 0.49, -51.93, -165.47, 78.19
0.67, 0.19, 0.54, -65.86, -158.14, 72.06
0.55, 0.08, 0.52, -128.17, -160.4, 75.05
0.43, -0.19, 0.42, -149.38, -164.12, 52.04
0.36, -0.35, 0.29, -113.56, -170.2, 3.97
0.3, -0.13, 0.19, -79.05, -156.47, -53.62
0.21, 0.0, 0.13, -76.91, -146.09, -77.38
0.21, 0.12, 0.08, -88.99, -145.26, -81.97
0.16, 0.12, 0.0, -118.93, -137.07, -80.41
0.14, 0.03, -0.19, -101.97, -115.3, -106.25
0.15, 0.22, -0.31, -88.23, -87.84, -132.5
0.28, 0.44, -0.38, -116.23, -54.63, -106.6
0.17, 0.31, -0.35, -158.81, -13.39, -73.64
0.12, 0.18, -0.4, -130.93, 3.31, -94.65
0.26, 0.46, -0.45, -76.03, 15.68, -115.86
0.38, 0.82, -0.41, -90.87, 56.3, -101.3
0.3, 0.82, -0.31, -142.86, 84.53, -74.1
0.14, 0.65, -0.14, -153.31, 98.95, -74.51
0.29, 0.83, -0.13, -125.97, 120.2, -86.45
0.38, 0.99, -0.08, -124.5, 142.88, -87.17
0.23, 1.03, 0.04, -139.21, 158.33, -77.23
0.12, 1.11, 0.15, -112.24, 174.94, -80.79
0.12, 1.39, 0.28, -98.59, 178.12, -71.5
0.22, 1.6, 0.38, -91.87, 187.73, -37.72
0.19, 1.65, 0.57, -94.07, 178.44, -1.14
0.24, 1.64, 0.54, -50.18, 159.82, 25.7
0.53, 1.67, 0.45, -23.09, 175.6, 34.97
0.69, 1.6, 0.45, 6.27, 211.37, 33.47
0.64, 1.66, 0.62, 38.74, 226.98, 49.72
0.75, 1.71, 0.7, 64.35, 218.03, 83.49
1.02, 1.42, 0.69, 73.62, 228.0, 113.62
1.16, 1.42, 0.86, 99.66, 243.38, 131.82
1.0, 1.43, 1.21, 102.08, 232.09, 175.94
0.92, 1.3, 1.45, 90.95, 176.1, 217.29
1.09, 0.97, 1.42, 73.52, 118.4, 234.39
1.18, 0.8, 1.4, 93.99, 91.58, 233.68
1.09, 0.82, 1.47, 63.06, 46.66, 246.3
1.04, 0.81, 1.47, 26.52, 21.44, 249.99
0.92, 0.68, 1.58, -15.55, 2.3, 249.99
0.78, 0.34, 1.58, -28.21, -37.94, 249.99
0.75, 0.11, 1.4, -46.87, -75.41, 249.99
0.71, -0.19, 1.17, -80.16, -94.73, 249.99
0.74, -0.31, 1.04, -63.17, -100.0, 229.45
0.71, -0.25, 0.99, -60.11, -105.45, 190.24
0.63, -0.23, 0.96, -77.27, -115.89, 159.61
0.56, -0.24, 0.82, -90.32, -134.32, 114.48
0.48, -0.28, 0.64, -103.9, -147.21, 82.92
0.4, -0.31, 0.42, -90.97, -147.54, 42.4
0.41, -0.25, 0.37, -105.72, -146.16, 13.69
0.35, -0.25, 0.32, -120.07, -138.04, -8.69
0.36, -0.24, 0.33, -118.97, -138.69, -33.07
0.31, -0.23, 0.32, -122.57, -132.08, -54.19
0.29, -0.21, 0.27, -114.94, -134.49, -72.21
0.29, -0.11, 0.17, -107.74, -139.39, -86.33
0.38, -0.08, 0.06, -124.11, -129.39, -92.78
0.36, -0.12, 0.05, -126.63, -102.0, -109.41
0.22, -0.09, 0.02, -99.81, -92.8, -149.28
0.18, 0.1, -0.07, -90.52, -96.28, -161.02
0.23, 0.22, -0.22, -107.19, -96.35, -154.6
0.28, 0.15, -0.36, -119.4, -71.5, -157.44
0.23, 0.13, -0.37, -99.21, -35.71, -170.43
0.16, 0.26, -0.32, -65.41, -16.14, -180.81
0.21, 0.65, -0.27, -86.52, -14.15, -159.21
0.29, 0.56, -0.34, -166.37, 18.02, -124.47
0.3, 0.45, -0.28, -159.16, 57.5, -123.51
0.11, 0.72, -0.02, -125.55, 94.27, -149.35
0.06, 0.93, 0.0, -120.95, 93.11, -145.87
0.17, 1.23, -0.02, -120.74, 107.69, -120.44
0.25, 1.23, -0.02, -155.59, 140.46, -90.15
0.21, 1.13, 0.09, -131.55, 171.55, -84.25
0.15, 1.19, 0.26, -108.14, 173.75, -81.23
